unit	geo	time	obs_value	obs_decimals	obs_status
EUR_HAB_EU27_2020	HU21	2000	26		
EUR_HAB_EU27_2020	HU21	2001	29		
EUR_HAB_EU27_2020	HU21	2002	31		
EUR_HAB_EU27_2020	HU21	2003	34		
EUR_HAB_EU27_2020	HU21	2004	37		
EUR_HAB_EU27_2020	HU21	2005	38		
EUR_HAB_EU27_2020	HU21	2006	36		
EUR_HAB_EU27_2020	HU21	2007	38		
EUR_HAB_EU27_2020	HU21	2008	39		
EUR_HAB_EU27_2020	HU21	2009	33		
EUR_HAB_EU27_2020	HU21	2010	35		
EUR_HAB_EU27_2020	HU21	2011	35		
EUR_HAB_EU27_2020	HU21	2012	34		
EUR_HAB_EU27_2020	HU21	2013	36		
EUR_HAB_EU27_2020	HU21	2014	37		
EUR_HAB_EU27_2020	HU21	2015	39		
EUR_HAB_EU27_2020	HU21	2016	40		
EUR_HAB_EU27_2020	HU21	2017	41		
EUR_HAB_EU27_2020	HU21	2018	43		
EUR_HAB_EU27_2020	HU21	2019	44		
EUR_HAB	HU21	2000	4800		
EUR_HAB	HU21	2001	5500		
EUR_HAB	HU21	2002	6300		
EUR_HAB	HU21	2003	6900		
EUR_HAB	HU21	2004	7800		
EUR_HAB	HU21	2005	8500		
EUR_HAB	HU21	2006	8300		
EUR_HAB	HU21	2007	9400		
EUR_HAB	HU21	2008	9800		
EUR_HAB	HU21	2009	7900		
EUR_HAB	HU21	2010	8600		
EUR_HAB	HU21	2011	9000		
EUR_HAB	HU21	2012	8800		
EUR_HAB	HU21	2013	9300		
EUR_HAB	HU21	2014	9700		
EUR_HAB	HU21	2015	10700		
EUR_HAB	HU21	2016	11300		
EUR_HAB	HU21	2017	12100		
EUR_HAB	HU21	2018	13000		
EUR_HAB	HU21	2019	13800		
MIO_PPS_EU27_2020	HU21	2000	10611.54	2	
MIO_PPS_EU27_2020	HU21	2001	11455.37	2	
MIO_PPS_EU27_2020	HU21	2002	11801.54	2	
MIO_PPS_EU27_2020	HU21	2003	13027.74	2	
MIO_PPS_EU27_2020	HU21	2004	13960.23	2	
MIO_PPS_EU27_2020	HU21	2005	14567.28	2	
MIO_PPS_EU27_2020	HU21	2006	14738.83	2	
MIO_PPS_EU27_2020	HU21	2007	15371.3	1	
MIO_PPS_EU27_2020	HU21	2008	16143.29	2	
MIO_PPS_EU27_2020	HU21	2009	14463.55	2	
MIO_PPS_EU27_2020	HU21	2010	15607.88	2	
MIO_PPS_EU27_2020	HU21	2011	16540.86	2	
MIO_PPS_EU27_2020	HU21	2012	16158.64	2	
MIO_PPS_EU27_2020	HU21	2013	17058.65	2	
MIO_PPS_EU27_2020	HU21	2014	17706.91	2	
MIO_PPS_EU27_2020	HU21	2015	19175.67	2	
MIO_PPS_EU27_2020	HU21	2016	19525.8	1	
MIO_PPS_EU27_2020	HU21	2017	19972.26	2	
MIO_PPS_EU27_2020	HU21	2018	21264.58	2	
MIO_PPS_EU27_2020	HU21	2019	22236.29	2	
PPS_EU27_2020_HAB	HU21	2000	9500		
PPS_EU27_2020_HAB	HU21	2001	10200		
PPS_EU27_2020_HAB	HU21	2002	10500		
PPS_EU27_2020_HAB	HU21	2003	11700		
PPS_EU27_2020_HAB	HU21	2004	12600		
PPS_EU27_2020_HAB	HU21	2005	13100		
PPS_EU27_2020_HAB	HU21	2006	13300		
PPS_EU27_2020_HAB	HU21	2007	13900		
PPS_EU27_2020_HAB	HU21	2008	14600		
PPS_EU27_2020_HAB	HU21	2009	13100		
PPS_EU27_2020_HAB	HU21	2010	14200		
PPS_EU27_2020_HAB	HU21	2011	15100		
PPS_EU27_2020_HAB	HU21	2012	15000		
PPS_EU27_2020_HAB	HU21	2013	15900		
PPS_EU27_2020_HAB	HU21	2014	16600		
PPS_EU27_2020_HAB	HU21	2015	18100		
PPS_EU27_2020_HAB	HU21	2016	18400		
PPS_EU27_2020_HAB	HU21	2017	18900		
PPS_EU27_2020_HAB	HU21	2018	20100		
PPS_EU27_2020_HAB	HU21	2019	21000		
PPS_HAB_EU27_2020	HU21	2000	52		
PPS_HAB_EU27_2020	HU21	2001	53		
PPS_HAB_EU27_2020	HU21	2002	53		
PPS_HAB_EU27_2020	HU21	2003	58		
PPS_HAB_EU27_2020	HU21	2004	59		
PPS_HAB_EU27_2020	HU21	2005	60		
PPS_HAB_EU27_2020	HU21	2006	57		
PPS_HAB_EU27_2020	HU21	2007	57		
PPS_HAB_EU27_2020	HU21	2008	58		
PPS_HAB_EU27_2020	HU21	2009	55		
PPS_HAB_EU27_2020	HU21	2010	57		
PPS_HAB_EU27_2020	HU21	2011	59		
PPS_HAB_EU27_2020	HU21	2012	58		
PPS_HAB_EU27_2020	HU21	2013	61		
PPS_HAB_EU27_2020	HU21	2014	63		
PPS_HAB_EU27_2020	HU21	2015	66		
PPS_HAB_EU27_2020	HU21	2016	66		
PPS_HAB_EU27_2020	HU21	2017	65		
PPS_HAB_EU27_2020	HU21	2018	67		
PPS_HAB_EU27_2020	HU21	2019	67		
MIO_EUR	HU22	2000	5765.61	2	
MIO_EUR	HU22	2001	6304.81	2	
MIO_EUR	HU22	2002	7376.21	2	
MIO_EUR	HU22	2003	8181.36	2	
MIO_EUR	HU22	2004	8696.9	1	
MIO_EUR	HU22	2005	9038.78	2	
MIO_EUR	HU22	2006	9418.09	2	
MIO_EUR	HU22	2007	10224.55	2	
MIO_EUR	HU22	2008	10738.09	2	
MIO_EUR	HU22	2009	9010.42	2	
MIO_EUR	HU22	2010	10137.09	2	
MIO_EUR	HU22	2011	10401.84	2	
MIO_EUR	HU22	2012	10116.37	2	
MIO_EUR	HU22	2013	10393.44	2	
MIO_EUR	HU22	2014	11210.11	2	
MIO_EUR	HU22	2015	12203.27	2	
MIO_EUR	HU22	2016	12658.75	2	
MIO_EUR	HU22	2017	13344.06	2	
MIO_EUR	HU22	2018	13970.58	2	
MIO_EUR	HU22	2019	14412.53	2	
MIO_NAC	HU22	2000	1499288.11	2	
MIO_NAC	HU22	2001	1617751.14	2	
MIO_NAC	HU22	2002	1792122.99	2	
MIO_NAC	HU22	2003	2074957.61	2	
MIO_NAC	HU22	2004	2188660.86	2	
MIO_NAC	HU22	2005	2242069		
MIO_NAC	HU22	2006	2488824.11	2	
MIO_NAC	HU22	2007	2569939.91	2	
MIO_NAC	HU22	2008	2700737.64	2	
MIO_NAC	HU22	2009	2525891.29	2	
MIO_NAC	HU22	2010	2792566.77	2	
MIO_NAC	HU22	2011	2905961.47	2	
MIO_NAC	HU22	2012	2926160.04	2	
MIO_NAC	HU22	2013	3085500.71	2	
MIO_NAC	HU22	2014	3460674.6	1	
MIO_NAC	HU22	2015	3783013.03	2	
MIO_NAC	HU22	2016	3942440.87	2	
MIO_NAC	HU22	2017	4125849.01	2	
MIO_NAC	HU22	2018	4455079.01	2	
MIO_NAC	HU22	2019	4688396.14	2	
EUR_HAB_EU27_2020	HU22	2000	31		
EUR_HAB_EU27_2020	HU22	2001	33		
EUR_HAB_EU27_2020	HU22	2002	37		
EUR_HAB_EU27_2020	HU22	2003	40		
EUR_HAB_EU27_2020	HU22	2004	41		
EUR_HAB_EU27_2020	HU22	2005	41		
EUR_HAB_EU27_2020	HU22	2006	41		
EUR_HAB_EU27_2020	HU22	2007	42		
EUR_HAB_EU27_2020	HU22	2008	43		
EUR_HAB_EU27_2020	HU22	2009	38		
EUR_HAB_EU27_2020	HU22	2010	41		
EUR_HAB_EU27_2020	HU22	2011	41		
EUR_HAB_EU27_2020	HU22	2012	40		
EUR_HAB_EU27_2020	HU22	2013	41		
EUR_HAB_EU27_2020	HU22	2014	43		
EUR_HAB_EU27_2020	HU22	2015	45		
EUR_HAB_EU27_2020	HU22	2016	46		
EUR_HAB_EU27_2020	HU22	2017	46		
EUR_HAB_EU27_2020	HU22	2018	47		
EUR_HAB_EU27_2020	HU22	2019	47		
EUR_HAB	HU22	2000	5700		
EUR_HAB	HU22	2001	6300		
EUR_HAB	HU22	2002	7400		
EUR_HAB	HU22	2003	8200		
EUR_HAB	HU22	2004	8700		
EUR_HAB	HU22	2005	9000		
EUR_HAB	HU22	2006	9400		
EUR_HAB	HU22	2007	10200		
EUR_HAB	HU22	2008	10800		
EUR_HAB	HU22	2009	9000		
EUR_HAB	HU22	2010	10200		
EUR_HAB	HU22	2011	10500		
EUR_HAB	HU22	2012	10300		
EUR_HAB	HU22	2013	10600		
EUR_HAB	HU22	2014	11400		
EUR_HAB	HU22	2015	12400		
EUR_HAB	HU22	2016	12900		
EUR_HAB	HU22	2017	13600		
EUR_HAB	HU22	2018	14100		
EUR_HAB	HU22	2019	14500		
MIO_PPS_EU27_2020	HU22	2000	11312.91	2	
MIO_PPS_EU27_2020	HU22	2001	11702.14	2	
MIO_PPS_EU27_2020	HU22	2002	12433.12	2	
MIO_PPS_EU27_2020	HU22	2003	13961.4	1	
MIO_PPS_EU27_2020	HU22	2004	13927.92	2	
MIO_PPS_EU27_2020	HU22	2005	14022.66	2	
MIO_PPS_EU27_2020	HU22	2006	15044.39	2	
MIO_PPS_EU27_2020	HU22	2007	15134.65	2	
MIO_PPS_EU27_2020	HU22	2008	15995.46	2	
MIO_PPS_EU27_2020	HU22	2009	14935.5	1	
MIO_PPS_EU27_2020	HU22	2010	16719.65	2	
MIO_PPS_EU27_2020	HU22	2011	17430.71	2	
MIO_PPS_EU27_2020	HU22	2012	17207.24	2	
MIO_PPS_EU27_2020	HU22	2013	17810.25	2	
MIO_PPS_EU27_2020	HU22	2014	19159.97	2	
MIO_PPS_EU27_2020	HU22	2015	20516.26	2	
MIO_PPS_EU27_2020	HU22	2016	20733.65	2	
MIO_PPS_EU27_2020	HU22	2017	20826.89	2	
MIO_PPS_EU27_2020	HU22	2018	21681.85	2	
MIO_PPS_EU27_2020	HU22	2019	21984.41	2	
PPS_EU27_2020_HAB	HU22	2000	11300		
MIO_NAC	ITI	2009	350814.94	2	
MIO_NAC	ITI	2010	354551.09	2	
MIO_NAC	ITI	2011	362353.08	2	
MIO_NAC	ITI	2012	355276.32	2	
MIO_NAC	ITI	2013	351170.4	1	
MIO_NAC	ITI	2014	354422.13	2	
MIO_NAC	ITI	2015	356930.84	2	
PPS_HAB_EU27_2020	NL12	2001	100		
PPS_HAB_EU27_2020	NL12	2002	98		
PPS_HAB_EU27_2020	NL12	2003	96		
PPS_HAB_EU27_2020	NL12	2004	96		
PPS_HAB_EU27_2020	NL12	2005	98		
PPS_HAB_EU27_2020	NL12	2006	99		
PPS_HAB_EU27_2020	NL12	2007	100		
PPS_HAB_EU27_2020	NL12	2008	101		
PPS_HAB_EU27_2020	NL12	2009	99		
PPS_HAB_EU27_2020	NL12	2010	97		
PPS_HAB_EU27_2020	NL12	2011	98		
PPS_HAB_EU27_2020	NL12	2012	98		
PPS_HAB_EU27_2020	NL12	2013	97		
PPS_HAB_EU27_2020	NL12	2014	95		
PPS_HAB_EU27_2020	NL12	2015	91		
PPS_HAB_EU27_2020	NL12	2016	88		
PPS_HAB_EU27_2020	NL12	2017	89		
PPS_HAB_EU27_2020	NL12	2018	89		p
PPS_HAB_EU27_2020	NL12	2019	88		p
MIO_EUR	NL13	2000	9718.83	2	
MIO_EUR	NL13	2001	10506.24	2	
MIO_EUR	NL13	2002	10971.74	2	
MIO_EUR	NL13	2003	11220.82	2	
MIO_EUR	NL13	2004	11430.69	2	
MIO_EUR	NL13	2005	11953.88	2	
MIO_EUR	NL13	2006	12847.78	2	
MIO_EUR	NL13	2007	13648.51	2	
MIO_EUR	NL13	2008	14458.22	2	
MIO_EUR	NL13	2009	13478.11	2	
MIO_EUR	NL13	2010	13537.7	1	
MIO_EUR	NL13	2011	13791.82	2	
MIO_EUR	NL13	2012	13906.26	2	
MIO_EUR	NL13	2013	13957.43	2	
MIO_EUR	NL13	2014	13981.63	2	
MIO_EUR	NL13	2015	13848.28	2	
MIO_EUR	NL13	2016	13916.27	2	
MIO_EUR	NL13	2017	14423.37	2	
MIO_EUR	NL13	2018	15166.14	2	p
MIO_EUR	NL13	2019	15701.17	2	p
MIO_NAC	NL13	2000	9718.83	2	
MIO_NAC	NL13	2001	10506.24	2	
MIO_NAC	NL13	2002	10971.74	2	
MIO_NAC	NL13	2003	11220.82	2	
MIO_NAC	NL13	2004	11430.69	2	
MIO_NAC	NL13	2005	11953.88	2	
MIO_NAC	NL13	2006	12847.78	2	
MIO_NAC	NL13	2007	13648.51	2	
MIO_NAC	NL13	2008	14458.22	2	
MIO_NAC	NL13	2009	13478.11	2	
MIO_NAC	NL13	2010	13537.7	1	
MIO_NAC	NL13	2011	13791.82	2	
MIO_NAC	NL13	2012	13906.26	2	
MIO_NAC	NL13	2013	13957.43	2	
MIO_NAC	NL13	2014	13981.63	2	
MIO_NAC	NL13	2015	13848.28	2	
MIO_NAC	NL13	2016	13916.27	2	
MIO_NAC	NL13	2017	14423.37	2	
MIO_NAC	NL13	2018	15166.14	2	p
MIO_NAC	NL13	2019	15701.17	2	p
EUR_HAB_EU27_2020	NL13	2000	112		
EUR_HAB_EU27_2020	NL13	2001	115		
EUR_HAB_EU27_2020	NL13	2002	115		
EUR_HAB_EU27_2020	NL13	2003	114		
EUR_HAB_EU27_2020	NL13	2004	112		
EUR_HAB_EU27_2020	NL13	2005	112		
EUR_HAB_EU27_2020	NL13	2006	114		
EUR_HAB_EU27_2020	NL13	2007	114		
EUR_HAB_EU27_2020	NL13	2008	117		
EUR_HAB_EU27_2020	NL13	2009	114		
EUR_HAB_EU27_2020	NL13	2010	111		
EUR_HAB_EU27_2020	NL13	2011	110		
EUR_HAB_EU27_2020	NL13	2012	110		
EUR_HAB_EU27_2020	NL13	2013	110		
EUR_HAB_EU27_2020	NL13	2014	108		
EUR_HAB_EU27_2020	NL13	2015	103		
EUR_HAB_EU27_2020	NL13	2016	101		
EUR_HAB_EU27_2020	NL13	2017	100		
EUR_HAB_EU27_2020	NL13	2018	102		p
EUR_HAB_EU27_2020	NL13	2019	102		p
EUR_HAB	NL13	2000	20600		
EUR_HAB	NL13	2001	22000		
EUR_HAB	NL13	2002	22900		
EUR_HAB	NL13	2003	23300		
EUR_HAB	NL13	2004	23700		
EUR_HAB	NL13	2005	24700		
EUR_HAB	NL13	2006	26500		
EUR_HAB	NL13	2007	28000		
EUR_HAB	NL13	2008	29600		
EUR_HAB	NL13	2009	27500		
EUR_HAB	NL13	2010	27600		
EUR_HAB	NL13	2011	28100		
EUR_HAB	NL13	2012	28400		
EUR_HAB	NL13	2013	28500		
EUR_HAB	NL13	2014	28600		
EUR_HAB	NL13	2015	28300		
EUR_HAB	NL13	2016	28400		
EUR_HAB	NL13	2017	29300		
EUR_HAB	NL13	2018	30800		p
EUR_HAB	NL13	2019	31800		p
MIO_PPS_EU27_2020	NL13	2000	9065.23	2	
MIO_PPS_EU27_2020	NL13	2001	9609.31	2	
MIO_PPS_EU27_2020	NL13	2002	9982.29	2	
MIO_PPS_EU27_2020	NL13	2003	9953.36	2	
MIO_PPS_EU27_2020	NL13	2004	10287.26	2	
MIO_PPS_EU27_2020	NL13	2005	10911.11	2	
MIO_PPS_EU27_2020	NL13	2006	11711.96	2	
MIO_PPS_EU27_2020	NL13	2007	12527.32	2	
MIO_PPS_EU27_2020	NL13	2008	13232.37	2	
MIO_PPS_EU27_2020	NL13	2009	11995.58	2	
MIO_PPS_EU27_2020	NL13	2010	11996.94	2	
MIO_PPS_EU27_2020	NL13	2011	12296.45	2	
MIO_PPS_EU27_2020	NL13	2012	12461.03	2	
MIO_PPS_EU27_2020	NL13	2013	12615.18	2	
MIO_PPS_EU27_2020	NL13	2014	12386.16	2	
MIO_PPS_EU27_2020	NL13	2015	12290.58	2	
MIO_PPS_EU27_2020	NL13	2016	12148		
MIO_PPS_EU27_2020	NL13	2017	12663.19	2	
MIO_PPS_EU27_2020	NL13	2018	13255.14	2	p
MIO_PPS_EU27_2020	NL13	2019	13424.85	2	p
PPS_EU27_2020_HAB	NL13	2000	19200		
PPS_EU27_2020_HAB	NL13	2001	20100		
PPS_EU27_2020_HAB	NL13	2002	20800		
PPS_EU27_2020_HAB	NL13	2003	20700		
PPS_EU27_2020_HAB	NL13	2004	21300		
PPS_EU27_2020_HAB	NL13	2005	22500		
PPS_EU27_2020_HAB	NL13	2006	24100		
PPS_EU27_2020_HAB	NL13	2007	25700		
PPS_EU27_2020_HAB	NL13	2008	27100		
PPS_EU27_2020_HAB	NL13	2009	24500		
PPS_EU27_2020_HAB	NL13	2010	24400		
PPS_EU27_2020_HAB	NL13	2011	25000		
PPS_EU27_2020_HAB	NL13	2012	25400		
PPS_EU27_2020_HAB	NL13	2013	25800		
PPS_EU27_2020_HAB	NL13	2014	25300		
PPS_EU27_2020_HAB	NL13	2015	25100		
PPS_EU27_2020_HAB	NL13	2016	24800		
PPS_EU27_2020_HAB	NL13	2017	25700		
PPS_EU27_2020_HAB	NL13	2018	26900		p
PPS_EU27_2020_HAB	NL13	2019	27200		p
PPS_HAB_EU27_2020	NL13	2000	104		
PPS_HAB_EU27_2020	NL13	2001	105		
PPS_HAB_EU27_2020	NL13	2002	105		
PPS_HAB_EU27_2020	NL13	2003	102		
PPS_HAB_EU27_2020	NL13	2004	101		
PPS_HAB_EU27_2020	NL13	2005	102		
PPS_HAB_EU27_2020	NL13	2006	104		
PPS_HAB_EU27_2020	NL13	2007	105		
PPS_HAB_EU27_2020	NL13	2008	107		
PPS_HAB_EU27_2020	NL13	2009	102		
PPS_HAB_EU27_2020	NL13	2010	98		
PPS_HAB_EU27_2020	NL13	2011	98		
PPS_HAB_EU27_2020	NL13	2012	99		
PPS_HAB_EU27_2020	NL13	2013	99		
PPS_HAB_EU27_2020	NL13	2014	95		
PPS_HAB_EU27_2020	NL13	2015	92		
PPS_HAB_EU27_2020	NL13	2016	88		
PPS_HAB_EU27_2020	NL13	2017	88		
PPS_HAB_EU27_2020	NL13	2018	89		p
PPS_HAB_EU27_2020	NL13	2019	87		p
MIO_EUR	NL2	2000	77379.77	2	
MIO_EUR	NL2	2001	82832.95	2	
MIO_EUR	NL2	2002	85844.89	2	
MIO_EUR	NL2	2003	88564.54	2	
MIO_EUR	NL2	2004	90989.69	2	
MIO_EUR	NL2	2005	94305.95	2	
MIO_EUR	NL2	2006	101091.22	2	
MIO_EUR	NL2	2007	107352.46	2	
MIO_EUR	NL2	2008	112085.04	2	
MIO_EUR	NL2	2009	109880.27	2	
MIO_EUR	NL2	2010	111158.75	2	
MIO_EUR	NL2	2011	114605.56	2	
MIO_EUR	NL2	2012	112861.72	2	
MIO_EUR	NL2	2013	113557.56	2	
MIO_EUR	NL2	2014	116303.33	2	
MIO_EUR	NL2	2015	118869.63	2	
MIO_EUR	NL2	2016	123208.93	2	
MIO_EUR	NL2	2017	128940.07	2	
MIO_EUR	NL2	2018	135533.1	1	p
MIO_EUR	NL2	2019	142029.68	2	p
MIO_NAC	NL2	2000	77379.77	2	
MIO_NAC	NL2	2001	82832.95	2	
MIO_NAC	NL2	2002	85844.89	2	
MIO_NAC	NL2	2003	88564.54	2	
MIO_NAC	NL2	2004	90989.69	2	
MIO_NAC	NL2	2005	94305.95	2	
MIO_NAC	NL2	2006	101091.22	2	
MIO_NAC	NL2	2007	107352.46	2	
MIO_NAC	NL2	2008	112085.04	2	
MIO_NAC	NL2	2009	109880.27	2	
MIO_NAC	NL2	2010	111158.75	2	
MIO_NAC	NL2	2011	114605.56	2	
MIO_NAC	NL2	2012	112861.72	2	
MIO_NAC	NL2	2013	113557.56	2	
MIO_NAC	NL2	2014	116303.33	2	
MIO_NAC	NL2	2015	118869.63	2	
MIO_NAC	NL2	2016	123208.93	2	
MIO_NAC	NL2	2017	128940.07	2	
MIO_NAC	NL2	2018	135533.1	1	p
MIO_NAC	NL2	2019	142029.68	2	p
EUR_HAB_EU27_2020	NL2	2000	126		
EUR_HAB_EU27_2020	NL2	2001	128		
EUR_HAB_EU27_2020	NL2	2002	127		
EUR_HAB_EU27_2020	NL2	2003	127		
EUR_HAB_EU27_2020	NL2	2004	125		
EUR_HAB_EU27_2020	NL2	2005	124		
EUR_HAB_EU27_2020	NL2	2006	126		
MIO_PPS_EU27_2020	HR0	2009	64994.05	2	
MIO_PPS_EU27_2020	HR0	2010	64367.74	2	b
MIO_PPS_EU27_2020	HR0	2011	66383.69	2	
MIO_PPS_EU27_2020	HR0	2012	66736.08	2	
MIO_NAC	FRK2	2015	214120.29	2	
MIO_NAC	FRK2	2016	219750.97	2	
MIO_NAC	FRK2	2017	227101.53	2	
MIO_NAC	FRK2	2018	234870.79	2	
MIO_NAC	FRK2	2019	242822.87	2	
EUR_HAB_EU27_2020	FRK2	2015	119		
EUR_HAB_EU27_2020	FRK2	2016	119		
EUR_HAB_EU27_2020	FRK2	2017	117		
EUR_HAB_EU27_2020	FRK2	2018	117		p
EUR_HAB_EU27_2020	FRK2	2019	118		p
EUR_HAB	FRK2	2015	32800		
EUR_HAB	FRK2	2016	33400		
EUR_HAB	FRK2	2017	34300		
EUR_HAB	FRK2	2018	35300		p
EUR_HAB	FRK2	2019	36800		p
MIO_PPS_EU27_2020	FRK2	2015	190337.6	1	
MIO_PPS_EU27_2020	FRK2	2016	195617.63	2	
MIO_PPS_EU27_2020	FRK2	2017	202505.24	2	
MIO_PPS_EU27_2020	FRK2	2018	210790.12	2	
MIO_PPS_EU27_2020	FRK2	2019	223250.5	1	
PPS_EU27_2020_HAB	FRK2	2015	29100		
PPS_EU27_2020_HAB	FRK2	2016	29700		
PPS_EU27_2020_HAB	FRK2	2017	30600		
PPS_EU27_2020_HAB	FRK2	2018	31700		p
PPS_EU27_2020_HAB	FRK2	2019	33800		p
PPS_HAB_EU27_2020	FRK2	2015	106		
PPS_HAB_EU27_2020	FRK2	2016	106		
PPS_HAB_EU27_2020	FRK2	2017	105		
PPS_HAB_EU27_2020	FRK2	2018	105		p
PPS_HAB_EU27_2020	FRK2	2019	109		p
MIO_EUR	FRL	2015	154643.45	2	
MIO_EUR	FRL	2016	157136.36	2	
MIO_EUR	FRL	2017	162098.25	2	
MIO_EUR	FRL	2018	166327.11	2	
MIO_EUR	FRL	2019	170603.5	1	
MIO_NAC	FRL	2015	154643.45	2	
MIO_NAC	FRL	2016	157136.36	2	
MIO_NAC	FRL	2017	162098.25	2	
MIO_NAC	FRL	2018	166327.11	2	
MIO_NAC	FRL	2019	170603.5	1	
EUR_HAB_EU27_2020	FRL	2015	112		
EUR_HAB_EU27_2020	FRL	2016	111		
EUR_HAB_EU27_2020	FRL	2017	110		
EUR_HAB_EU27_2020	FRL	2018	109		p
EUR_HAB_EU27_2020	FRL	2019	108		p
EUR_HAB	FRL	2015	30800		
EUR_HAB	FRL	2016	31200		
EUR_HAB	FRL	2017	32100		
EUR_HAB	FRL	2018	32800		p
EUR_HAB	FRL	2019	33600		p
MIO_PPS_EU27_2020	FRL	2015	137466.95	2	
MIO_PPS_EU27_2020	FRL	2016	139879.44	2	
MIO_PPS_EU27_2020	FRL	2017	144542.16	2	
MIO_PPS_EU27_2020	FRL	2018	149274.04	2	
MIO_PPS_EU27_2020	FRL	2019	156852.26	2	
PPS_EU27_2020_HAB	FRL	2015	27400		
PPS_EU27_2020_HAB	FRL	2016	27800		
PPS_EU27_2020_HAB	FRL	2017	28600		
PPS_EU27_2020_HAB	FRL	2018	29500		p
PPS_EU27_2020_HAB	FRL	2019	30800		p
PPS_HAB_EU27_2020	FRL	2015	100		
PPS_HAB_EU27_2020	FRL	2016	99		
PPS_HAB_EU27_2020	FRL	2017	98		
PPS_HAB_EU27_2020	FRL	2018	97		p
PPS_HAB_EU27_2020	FRL	2019	99		p
MIO_EUR	FRL0	2015	154643.45	2	
MIO_EUR	FRL0	2016	157136.36	2	
MIO_EUR	FRL0	2017	162098.25	2	
MIO_EUR	FRL0	2018	166327.11	2	
MIO_EUR	FRL0	2019	170603.5	1	
MIO_NAC	FRL0	2015	154643.45	2	
MIO_NAC	FRL0	2016	157136.36	2	
MIO_NAC	FRL0	2017	162098.25	2	
MIO_NAC	FRL0	2018	166327.11	2	
MIO_NAC	FRL0	2019	170603.5	1	
EUR_HAB_EU27_2020	FRL0	2015	112		
EUR_HAB_EU27_2020	FRL0	2016	111		
EUR_HAB_EU27_2020	FRL0	2017	110		
EUR_HAB_EU27_2020	FRL0	2018	109		p
EUR_HAB_EU27_2020	FRL0	2019	108		p
EUR_HAB	FRL0	2015	30800		
EUR_HAB	FRL0	2016	31200		
EUR_HAB	FRL0	2017	32100		
EUR_HAB	FRL0	2018	32800		p
EUR_HAB	FRL0	2019	33600		p
MIO_PPS_EU27_2020	FRL0	2015	137466.95	2	
MIO_PPS_EU27_2020	FRL0	2016	139879.44	2	
MIO_PPS_EU27_2020	FRL0	2017	144542.16	2	
MIO_PPS_EU27_2020	FRL0	2018	149274.04	2	
MIO_PPS_EU27_2020	FRL0	2019	156852.26	2	
PPS_EU27_2020_HAB	FRL0	2015	27400		
PPS_EU27_2020_HAB	FRL0	2016	27800		
PPS_EU27_2020_HAB	FRL0	2017	28600		
PPS_EU27_2020_HAB	FRL0	2018	29500		p
PPS_EU27_2020_HAB	FRL0	2019	30800		p
PPS_HAB_EU27_2020	FRL0	2015	100		
PPS_HAB_EU27_2020	FRL0	2016	99		
PPS_HAB_EU27_2020	FRL0	2017	98		
PPS_HAB_EU27_2020	FRL0	2018	97		p
PPS_HAB_EU27_2020	FRL0	2019	99		p
MIO_EUR	FRM	2015	8621.86	2	
MIO_EUR	FRM	2016	8736.24	2	
MIO_EUR	FRM	2017	9029.57	2	
MIO_EUR	FRM	2018	9436.26	2	
MIO_EUR	FRM	2019	9780.82	2	
MIO_NAC	FRM	2015	8621.86	2	
MIO_NAC	FRM	2016	8736.24	2	
MIO_NAC	FRM	2017	9029.57	2	
MIO_NAC	FRM	2018	9436.26	2	
MIO_NAC	FRM	2019	9780.82	2	
EUR_HAB_EU27_2020	FRM	2015	95		
EUR_HAB_EU27_2020	FRM	2016	93		
EUR_HAB_EU27_2020	FRM	2017	91		
EUR_HAB_EU27_2020	FRM	2018	91		p
EUR_HAB_EU27_2020	FRM	2019	94		p
EUR_HAB	FRM	2015	26200		
EUR_HAB	FRM	2016	26200		
EUR_HAB	FRM	2017	26700		
EUR_HAB	FRM	2018	27600		p
EUR_HAB	FRM	2019	29200		p
MIO_PPS_EU27_2020	FRM	2015	7664.22	2	
MIO_PPS_EU27_2020	FRM	2016	7776.82	2	
MIO_PPS_EU27_2020	FRM	2017	8051.62	2	
MIO_PPS_EU27_2020	FRM	2018	8468.79	2	
MIO_PPS_EU27_2020	FRM	2019	8992.45	2	
PPS_EU27_2020_HAB	FRM	2015	23300		
PPS_EU27_2020_HAB	FRM	2016	23300		
PPS_EU27_2020_HAB	FRM	2017	23800		
PPS_EU27_2020_HAB	FRM	2018	24800		p
PPS_EU27_2020_HAB	FRM	2019	26900		p
PPS_HAB_EU27_2020	FRM	2015	85		
PPS_HAB_EU27_2020	FRM	2016	83		
PPS_HAB_EU27_2020	FRM	2017	81		
PPS_HAB_EU27_2020	FRM	2018	82		p
PPS_HAB_EU27_2020	FRM	2019	86		p
MIO_EUR	FRM0	2015	8621.86	2	
MIO_EUR	FRM0	2016	8736.24	2	
MIO_EUR	FRM0	2017	9029.57	2	
MIO_EUR	FRM0	2018	9436.26	2	
MIO_EUR	FRM0	2019	9780.82	2	
MIO_NAC	FRM0	2015	8621.86	2	
MIO_NAC	FRM0	2016	8736.24	2	
MIO_NAC	FRM0	2017	9029.57	2	
MIO_NAC	FRM0	2018	9436.26	2	
MIO_NAC	FRM0	2019	9780.82	2	
EUR_HAB_EU27_2020	FRM0	2015	95		
EUR_HAB_EU27_2020	FRM0	2016	93		
EUR_HAB_EU27_2020	FRM0	2017	91		
