FREQ;REF_AREA;COUNTERPART_AREA;REF_SECTOR;COUNTERPART_SECTOR;ACCOUNTING_ENTRY;STO;ACTIVITY;VALUATION;PRICES;UNIT_MEASURE;TRANSFORMATION;TIME_PERIOD;OBS_VALUE;OBS_STATUS;CONF_STATUS;COMMENT_OBS;EMBARGO_DATE;PRE_BREAK_VALUE;COMMENT_DSET;REF_PERIOD_DETAIL;REPYEARSTART;REPYEAREND;TIME_FORMAT;TIME_PER_COLLECT;DECIMALS;TABLE_IDENTIFIER;TITLE;TITLE_COMPL;UNIT_MULT;LAST_UPDATE;COMPILING_ORG;COMMENT_TS;DATA_COMP;CURRENCY;DISS_ORG
A;AT;W2;S1;S1;D;D1;K;_Z;V;XDC;N;2019;8922;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2000;13167;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2001;13962;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2002;14475;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2003;15211;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2004;16095;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2005;17003;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2006;18588;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2007;19918;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2008;21199;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2009;21099;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2010;21810;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2011;22999;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2012;23852;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2013;24938;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2014;25482;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2015;26370;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2016;27372;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2017;28650;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2018;30115;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;KTN;_Z;V;XDC;N;2019;31566;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2000;1131;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2001;1145;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2002;1189;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2003;1221;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2004;1247;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2005;1298;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2006;1372;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2007;1440;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2008;1513;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2009;1529;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2010;1542;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2011;1604;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2012;1708;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2013;1779;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2014;1788;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2015;1845;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2016;1952;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2017;2019;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2018;2114;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;L;_Z;V;XDC;N;2019;2197;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2000;6367;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2001;6889;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2002;7343;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2003;7892;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2004;8479;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2005;9122;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2006;10197;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2007;11246;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2008;12030;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2009;11866;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2010;12420;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2011;13341;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2012;14115;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2013;14943;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2014;15435;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2015;16078;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2016;16918;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2017;18059;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2018;19397;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;M_N;_Z;V;XDC;N;2019;20447;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2000;25655;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2001;26322;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2002;27062;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2003;27927;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2004;28865;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2005;29568;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2006;30984;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2007;32105;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2008;33842;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2009;35389;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2010;36395;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2011;37042;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2012;38136;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2013;38786;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2014;39728;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2015;41539;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2016;43374;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2017;44885;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2018;46531;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTQ;_Z;V;XDC;N;2019;48266;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2000;28660;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2001;29369;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2002;30249;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2003;31196;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2004;32322;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2005;33130;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2006;34679;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2007;36017;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2008;37981;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2009;39674;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2010;40773;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2011;41540;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2012;42772;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2013;43524;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2014;44565;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2015;46542;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2016;48473;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2017;50177;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2018;51938;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;OTU;_Z;V;XDC;N;2019;53957;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2000;3005;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2001;3047;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2002;3188;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2003;3268;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2004;3457;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2005;3562;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2006;3695;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2007;3912;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2008;4139;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2009;4285;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2010;4378;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2011;4499;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2012;4636;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2013;4738;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2014;4837;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2015;5002;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2016;5099;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2017;5291;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2018;5407;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;RTU;_Z;V;XDC;N;2019;5692;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2000;103351;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2001;105588;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2002;107563;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2003;109989;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2004;112760;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2005;116393;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2006;122008;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2007;128163;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2008;134925;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2009;136194;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2010;138878;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2011;144318;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2012;150324;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2013;154509;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2014;158789;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2015;163661;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2016;170081;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2017;176086;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2018;185127;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;D1;_T;_Z;V;XDC;N;2019;192918;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;P51G;A;_Z;V;XDC;N;2000;1712;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;P51G;A;_Z;V;XDC;N;2001;1679;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;P51G;A;_Z;V;XDC;N;2002;1695;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;P51G;A;_Z;V;XDC;N;2003;1639;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;P51G;A;_Z;V;XDC;N;2004;1675;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;P51G;A;_Z;V;XDC;N;2005;1784;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;P51G;A;_Z;V;XDC;N;2006;1694;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;P51G;A;_Z;V;XDC;N;2007;1970;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;P51G;A;_Z;V;XDC;N;2008;2241;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;P51G;A;_Z;V;XDC;N;2009;2249;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;P51G;A;_Z;V;XDC;N;2010;2206;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;P51G;A;_Z;V;XDC;N;2011;2344;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;P51G;A;_Z;V;XDC;N;2012;2446;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;P51G;A;_Z;V;XDC;N;2013;2364;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;P51G;A;_Z;V;XDC;N;2014;2038;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT;W2;S1;S1;D;P51G;A;_Z;V;XDC;N;2015;2048;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
